"lassa_day_0","lassa_day_3","lassa_day_6","lassa_day_8","lassa_day_10","lassa_day_12","marburg_day_0","marburg_day_1","marburg_day_3","marburg_day_5","marburg_day_7","marburg_day_9","gene_symbol","cluster"
0,-1.40589875995346,-0.6027635887963,-0.562843131223162,-0.768377970064778,-0.310239650159255,0,-0.624584056297061,-2.74849218502769,-1.81022778456469,-1.30824470288015,-1.10319424807053,"ZNF705D_347_39",1
0,0.910672985745282,0.654958666648216,1.43149834981909,0.854621119570408,1.3792918749355,0,2.3706832338118,2.57895404191505,2.65141065117569,2.44483031422762,1.29824297363672,"ZSWIM3_350_16",1
0,-1.1123132457728,-1.14923478126864,-0.927001628624039,-0.553685767989274,-0.360696333896942,0,-1.30678473833764,-2.90312655288283,-2.00545524686396,-2.83516245664455,-2.16474150900447,"AW002507_476_83",1
0,-0.863525089922446,-1.02453879327338,-0.459394564274897,-0.265846284844811,-1.71485192154494,0,-1.84998666739192,-2.38040299371632,-2.26470800496738,-2.4826067983702,-2.55239405757825,"LOC100131298_54_27",1
0,-1.11675967588324,-1.21878908174625,-1.29808121316979,-0.983112676880862,-0.219462712044123,0,-1.95660093776246,-3.23878607110766,-2.12855526021087,-1.44070757626104,-2.11231430567177,"OR2A1_532_58",1
0,-1.11385363138035,-1.53944566151394,-2.38146343011209,-1.89389940488753,-3.20661719470662,0,-2.49079229676921,-3.45933152807622,-3.66880324054403,-3.22199987604794,-3.32415804940847,"NR4A2_110_46",1
0,2.26144397673533,4.73995289567851,3.64425155005512,2.38299007394289,1.35315706454942,0,1.55074904524759,1.70562811572185,4.66496313740879,3.62380927692611,1.07352280975005,"PTPRO_282_25",1
0,1.98034586589096,2.45539113757641,2.02430153945685,1.83728681080603,1.74965619296684,0,0.121746909724559,0.956820079095813,1.64534959740386,1.17618913357136,1.4895695684278,"APOL6_388_17",1
0,0.757670314282744,1.1884930299382,1.21271432371181,0.89899253034034,0.490993936611974,0,1.67141243529264,1.87104430741729,1.92779145311677,1.53794533629249,0.442605778641864,"METTL4_188_71",1
0,-1.01514701396647,-0.976495338480294,-1.31841503547206,-1.14087055961981,-0.346183228349828,0,-1.54339909116872,-2.6299637747843,-1.85835594637406,-2.29769929950792,-2.32777560646882,"LOC100131199_290_82",1
0,0.657484061445752,2.19991290298269,2.0707991933893,1.46263861242598,2.21210219749207,0,1.89530250378995,2.04294170577066,2.40568447378436,2.46820972850874,1.47807602789593,"CCDC121_337_5",1
0,-0.234588532338154,-1.01362805066397,0.0297743674993466,-0.105447263116787,-0.0721421909133839,0,-0.707419654338317,-1.59124588608787,-0.529698328123783,-0.419591864100064,-0.859598079373425,"C1QL2_92_38",1
0,0.600078931274409,1.99477878300785,1.36181708950018,0.877678063643177,0.321042501840079,0,1.60010995457379,2.38958816757963,2.930816446505,2.9952098057035,1.57728438353859,"CXORF21_367_10",1
0,-1.3633998573702,-0.792593786064199,-1.15904398448356,-0.74088026751208,-0.571989663915487,0,-1.01676872037219,-2.25324962730398,-1.4006067391202,-1.72790334362607,-1.55817195206875,"FOXR1_429_49",1
0,-0.44588614711563,-0.357032787724263,-0.176986775253325,-0.113640319190537,-0.700497374680953,0,-1.99750043058685,-2.21224130272884,-2.08003116628833,-1.79001320911818,-0.54822814056119,"PRO2852_272_41",1
0,-0.951484982939879,-0.792568078849777,-1.28624380930031,-0.69050383553422,-0.283245966951444,0,-0.890633141560214,-2.35156004066164,-1.30065392545724,-1.07283899243004,-2.20205174458033,"PRSS48_428_65",1
0,-0.650464713463644,-0.843929604888108,-1.08669400276574,-1.07549025982326,0.378914778318823,0,-1.42898360714771,-2.62884374024088,-1.76119091427804,-2.01974473551185,-1.56045708275513,"BC040680_36_28",1
0,-1.07474010534203,-0.0961425038524781,-0.762143815703578,-0.726457314861372,-0.132297841151166,0,-1.88783537230362,-2.55909292937403,-3.25920421139491,-2.32084277757573,-2.21578272934959,"TPTEP1_254_22",1
0,-1.14745071181504,-0.741096105328754,-1.25271915492351,-0.817842928437368,-0.127374455091347,0,-1.19658163870622,-2.55511321545939,-1.09404064649358,-2.52598831189569,-1.41061149133418,"OR4C46_71_54",1
0,0.336470578474099,3.12843698043324,3.62108646579874,4.38085519874694,3.42319094172018,0,1.34061828093139,1.92192465048006,3.10128442390776,4.63033943101466,4.9172462432235,"IL6_406_84",1
0,-0.855072406491007,-0.872881041154882,-0.91833246244165,-0.863814401386543,0.0428318384708463,0,-1.11977342663622,-2.14787640863702,-1.71544386967525,-0.92392855577514,-0.443305286883357,"RTDR1_177_51",1
0,-1.00956732705644,-0.776453989842333,-1.04345799463115,-0.632252251803451,-0.254812789834438,0,-1.58796906567294,-2.04245021315916,-1.79261766073694,-2.27457883300054,-1.97885971777389,"LOC651250_265_20",1
0,1.55979501065291,3.65163421842236,3.01118207570078,2.73550858042925,3.01724675496008,0,0.435329668196789,0.613748594742223,2.33977018195199,3.40201377685668,2.48532826707404,"MOCOS_311_18",1
0,0.433972302047701,2.97095769823535,3.94169824783867,4.65885958385762,3.19936177675494,0,1.34322164090732,1.82827086648093,3.72159899393325,4.6926149440353,5.24990707309534,"IL6_66_57",1
0,-0.895823209167186,-1.20545301955104,-2.24570391268673,-1.85322918003904,-2.95646704021499,0,-2.52749219150904,-3.29519289003201,-3.38709344295866,-2.90213876347815,-2.65670073528893,"NR4A2_515_23",1
0,1.52429291218552,3.60873725166035,2.86666799340889,2.76385398370508,2.83610448788231,0,0.478744324728435,0.566126350994063,2.32653450320906,3.47319191864387,2.49629723138954,"MOCOS_145_5",1
0,0.258446666586907,3.11451048430187,3.15932545348559,4.31274942887113,3.23357601835146,0,1.43682006936685,2.01674593383932,3.53462675676272,4.63895996470914,4.94959524072917,"IL6_287_2",1
0,0.906161349331609,3.06085420249958,3.59220332708957,4.41040477099226,3.16235314290325,0,1.34030616248976,2.05412266529038,3.42284293363742,4.74179680655439,5.03992369981372,"IL6_345_14",1
0,-0.165000053399466,-0.415016095426391,0.213833747162019,0.0563150583399747,-0.70516018019864,0,-1.778707087612,-2.17998176150443,-1.95887140842537,-2.38449708083457,-1.8762681555909,"SNORA2A_501_72",1
0,1.61386692837594,3.57189423719073,2.90687140516064,2.77860199878121,2.91813485756123,0,0.442276370950927,0.680511165817176,2.26512692113075,3.45128453823566,2.1968677210847,"MOCOS_438_29",1
0,1.61717169256832,3.54967519161407,2.93754595944614,2.74661057920634,2.89658877826222,0,0.378394670368193,0.620510219935648,2.19123956432155,3.35689614080128,2.15334596129888,"MOCOS_278_52",1
0,0.101599753474011,1.10599031600549,0.650594835521457,0.305271177168033,0.536786959957044,0,1.74890707889344,1.79654183937556,1.70008168242031,1.85057260156055,0.631084051276091,"ZNF610_236_66",1
0,-1.26250544001383,-0.953366525963086,-0.464107831711818,-0.276288631383214,-0.111356241174761,0,1.84887857091199,1.80116780838735,1.72168775344887,1.89396544292756,1.30681371798915,"BIRC3_303_23",1
0,1.61024284400351,3.58226740856182,2.94047600017152,2.74019173780388,3.01869793273137,0,0.457986765824671,0.635599078805034,2.21329432386759,3.38499418743529,2.3335484892317,"MOCOS_287_40",1
0,0.339194320689797,3.7164143774424,3.97691929903984,4.49905036551925,3.51161920043938,0,1.42061783467866,1.76354222947854,3.35051169584868,4.57909685593743,4.89606671635792,"IL6_309_34",1
0,-0.588779124493132,0.531218190216677,0.472039569511565,0.878881470601097,0.340266035128134,0,1.98158650144022,1.80734838171543,1.40096415086151,1.27177295250285,0.335495311082962,"RANBP2_479_1",1
0,-0.163048936526692,0.0109445081763664,0.127141342008003,0.905103326956368,0.0691020868785328,0,-1.76158052650282,-1.87435614535988,-1.00026295023526,-0.77996452353618,0.359285394482677,"INHBB_511_17",1
0,1.5884503320397,3.49334464641546,3.00532721088021,2.78935219130454,2.99221843775141,0,0.44702696685576,0.610312927468546,2.19384813852044,3.30482178433415,2.26377194443326,"MOCOS_371_47",1
0,0.399945399699933,2.81069597670423,3.50179269453071,4.24838878758169,3.48522451676288,0,1.39322842834249,1.81783759478089,3.29196794112296,4.72007320670724,5.05134044898374,"IL6_328_66",1
0,1.54957205769268,3.52695767959113,2.9199541507212,2.79049887357428,2.93446920243469,0,0.44871368638355,0.625353568211007,2.37718357678993,3.41151252035696,2.33954363317092,"MOCOS_297_25",1
0,0.620595868842238,3.30631133500674,3.80798586112084,4.65795753651373,3.73685988027293,0,1.42843799216432,1.78805383709067,3.10321497599626,4.75251591343057,4.97792222641216,"IL6_339_53",1
0,1.59687641596961,3.55956848891495,2.92685210669222,2.80506052471726,2.95094404463334,0,0.488531631545755,0.739641836486908,2.43958904528358,3.48119777444889,2.52017885282153,"MOCOS_189_4",1
0,0.554807249207491,3.16008046462165,3.68067595811816,4.5436568214312,3.12555430789314,0,1.41907911375121,1.56809909865327,3.03809916321762,4.69230361055814,5.27661624057058,"IL6_123_68",1
0,1.61012142868228,3.47791485070577,2.93695078114046,2.73481054090868,2.92466220019805,0,0.435597138886159,0.531524787557096,2.22122053894057,3.41416670692282,2.18497698411985,"MOCOS_357_54",1
0,-0.152915941474455,0.0987662010797696,-0.545157937993086,-0.292540941710943,-0.684444312916232,0,-1.14818374590945,-1.61348051133774,-0.699152986125479,-0.860075854218477,0.0428418210526518,"RCVRN_356_75",1
0,1.58802326153413,3.52908980993738,3.02313822003698,2.68993631424231,2.87149608939545,0,0.272663292578191,0.59890379503123,2.10691179192692,3.3795390200807,2.0523890311122,"MOCOS_269_84",1
0,0.00303401154424598,0.0814372147671845,-0.550111482321568,-0.218189867413657,-0.558586002782125,0,-0.876666696696711,-1.46011052978233,-0.915820816512392,-1.10426764537641,0.170099407494966,"RCVRN_337_73",1
0,0.621615647113514,1.60566779171954,1.15322344493359,0.420385867847863,0.93533263683985,0,1.7215610706239,1.80276935066205,2.30702149590212,0.749829107655086,0.16724317512487,"LINC00324_367_22",1
0,-0.76459380461533,-0.598627681214338,-1.15608792838081,-0.77526260028792,-0.252558196788595,0,-0.723309050115039,-2.03183865480576,-1.0600899423286,-1.24930824566731,-0.92042764933946,"NTSR2_239_28",1
0,-0.685153167041597,-0.931197362618838,-1.07358612087868,-0.780580895786658,-0.000381958462972953,0,-0.948146657889903,-1.91566988073411,-1.42108525756433,-2.01487340684884,-1.84016401767691,"KIRREL3_254_71",1
0,-0.520250108725223,-0.764519179817752,-1.20936536639978,-1.27068146433665,-1.22843055018616,0,-1.00459395042828,-2.14045540434074,-1.8956035842606,-1.5499624799845,-1.79333247211933,"CEP120_296_82",1
0,0.65189272679471,0.99926607182724,0.72442965667056,0.205171378856133,-0.481182208309889,0,2.01552725262891,1.68501210961818,1.71051019213482,0.570221493663385,-0.253555962569787,"UVRAG_162_1",1
0,0.216220614886862,1.35447232514784,1.53824469081219,1.15493995176081,0.930027835096631,0,1.68995327620789,1.76598673886937,1.88681016115106,1.64902811868781,1.37523284469729,"MGAT2_239_16",1
0,-0.819732073380864,-1.28906284406384,-0.876924953961594,-0.922702971230624,-1.79798450520742,0,-1.36891673699229,-2.079333138695,-1.88380639789834,-2.09873943678477,-1.89657997382022,"ZFP36L2_67_84",1
0,-0.17902748413173,0.871600035686911,-0.118377997684112,0.482177082493546,-0.128228942219008,0,-1.79152955419532,-2.46015378282857,-0.987451416084175,-1.8255680495994,-0.75631076428219,"A_33_P3405904_380_48",1
0,-0.306753320589888,0.238983850465827,-0.372439572688757,-0.216474423927069,-0.765381957515701,0,-1.71259561003987,-2.1348158522469,-2.05373958289169,-2.31283355172937,-1.6275236485783,"NEAT1_489_44",1
0,0.16501978466093,-0.224141257861478,-0.146785343832217,-0.714630637122279,-1.74574241021023,0,-1.01206553836117,-1.98131495257539,-1.04528953948957,-1.49027538726897,-0.685979660406195,"ZFP36_87_71",1
0,-0.861655989727448,-1.21027793198483,-0.528463849237863,-0.656163909879937,0.0450871956795711,0,-1.10094436759376,-1.98119904876207,-1.30322338541943,-1.57352598911238,-1.8619942900193,"KIRREL3_96_10",1
0,-0.670231665851275,-0.789608180710903,-1.20875207195195,-0.464429733868747,-1.22201913380301,0,-1.42555196760869,-2.1608681437863,-2.31710619037492,-2.18523429473619,-0.418784792707093,"FXYD5_220_56",1
0,-0.214128089643185,-0.624071721170719,-1.45630985612197,-0.199150343436744,-0.711105162041974,0,-1.41194445257572,-1.7154851019562,-1.60063149700059,-1.67930271069538,-1.36124087450868,"GLI1_398_3",1
0,-0.650692555254599,-0.912208926975492,-0.438728294265939,-0.610849942768095,-0.137755534137565,0,-0.894385510516225,-1.98743901826125,-1.7313067677559,-1.22830577263159,-1.96666889833409,"KIRREL3_407_37",1
0,-0.814133297987821,-0.756045647939038,-1.02644402578022,-0.865643545686455,-0.232592750335058,0,-1.55822480469841,-1.97373308138349,-1.29214005430252,-1.96280715305883,-1.74706078540058,"EPB41L1_206_19",1
0,-0.546429401253374,0.263806822110867,-0.63795797816942,-0.619535225076162,-1.72147120245972,0,-1.49482607094293,-2.2717989364994,-1.93958773484866,-1.81532059432065,-2.17477587898674,"SIK1_20_70",1
0,-0.660247053734174,-0.0728036974682547,-0.514496357762687,0.00594718430827768,-0.325792008249043,0,-2.1374198385826,-1.84573346391234,-1.18794567408291,-0.109622576535471,0.249396951385086,"PFKFB3_416_44",1
0,-0.358822837816452,-0.934906555393776,-0.363605556463672,-0.491709948414292,-0.832861505406482,0,-1.39064332828405,-1.97292485108791,-2.29951658611906,-2.53523179354717,-1.9477298004397,"SF1_288_54",1
0,-0.227687388737035,0.0627923703439544,-0.00331324293064239,0.352489522588263,-0.377580387036717,0,-1.34030187943997,-2.10677293990263,-2.71669193231316,-1.88217947027421,-1.11486592865393,"RP11-579D7.1_74_69",1
0,-0.580057532545806,-0.867075970834821,-0.780897942117362,-0.364177633547999,-0.42053231790845,0,-1.30018079842292,-1.91936191192845,-0.958736245121853,-1.32839415437526,-1.4896023498426,"SNORA76_46_76",1
0,-0.384508861294145,0.247036821079434,0.258556208736282,-0.101409710658041,0.0431093177648836,0,-1.38659129835649,-1.97454809921264,-2.43386543461268,-2.36216667388765,-1.24780330940937,"TMEM87A_74_74",1
0,-0.39728942611388,-0.252227686502196,-0.50211478999963,-0.336152328814662,-0.417429392635707,0,-1.6353367710217,-1.90073102959217,-1.61102094653372,-1.24350421404584,-0.574987363670238,"BSDC1_175_63",1
0,-0.684497097783104,0.176884278899266,0.452752309022168,0.0589611478425633,-0.00692044086812604,0,-1.04674629584981,-1.83600554107247,-1.95098355025029,-1.15084045820985,-1.00829768964855,"SSH2_361_75",1
0,0.333935784097065,2.99659713584555,3.86457405667136,4.54018241470259,3.56559409290104,0,1.13535196716614,1.61128459575522,3.29244231733222,4.85634632281667,4.37286202092046,"IL6_172_53",1
0,-0.580161382384834,-0.487697125002227,-0.369045486351427,-0.491853312325109,-0.425101879170663,0,-1.54881119356984,-2.06449532780878,-1.3125696553999,-1.48019542752677,-1.42915251919445,"KIRREL3_333_32",1
0,-0.35490581201724,-1.36481314287099,-1.1602106984053,-0.870675466757181,-0.797367592184648,0,-1.28411501213666,-2.07434170440903,-2.31127953456822,-2.07750489859668,-0.955063232048885,"REM2_87_82",1
0,-0.980757195680613,-0.364143336187663,-0.432899897813243,-0.612251838685244,0.287154907087781,0,-1.4998147403887,-1.8566108328414,-0.525836159655882,-1.84347982801285,-1.57923871710882,"LOC727808_180_69",1
0,-0.856580754039282,-0.48260246409445,-0.442868201211412,-0.90545757148931,-0.305405500579451,0,-1.50685587134961,-2.38759395180328,-1.77924848488845,-1.74787978502602,-1.78040501742273,"KIRREL3_498_61",1
0,-0.842305941131165,-1.28959140584255,-0.9379045494897,-0.955172411858261,-1.68601890973266,0,-1.41055232863991,-2.02704880278011,-1.74666872873394,-1.9681572177979,-1.61114585535567,"ZFP36L2_16_42",1
0,-0.121203411727398,-0.0155084707379216,-0.407774585431263,-0.202661113688969,-0.425936348870258,0,-0.812041080516349,-1.58551569224477,-1.39235524077528,-1.16007864242194,0.128465352978792,"RCVRN_41_84",1
0,1.64068799928334,0.965448714212136,1.42834715034007,1.6076249103976,1.02600711681813,0,-0.969944699281688,-0.170750592371954,-0.436468773341598,-1.00870367961815,-1.11226475085844,"RP11-468E2.4_393_82",1
0,-0.0803385236633412,0.159507765267438,-0.354771613588151,-0.147448900371973,-0.653863493797115,0,-1.06505120268124,-1.38626026585048,-0.682626301891619,-1.09574456181323,0.0550436674357471,"RCVRN_295_33",1
0,-0.798882875223126,-1.1750611662246,-0.61232723669114,-0.875875388415582,-0.0479214168778397,0,-1.26018086026399,-1.97309005195856,-1.31127299887631,-1.42737814960304,-0.997921624242062,"ADARB2_357_38",1
0,-0.854755164161416,-1.32666493587077,-0.918170671785322,-0.931303543828962,-1.7400084669746,0,-1.26671079450745,-2.16038714100606,-1.77912715659611,-2.01362210568773,-1.82046255824915,"ZFP36L2_137_78",1
0,-0.754426613232768,-0.583001746697018,-0.972607592659321,-0.693392598507918,-0.0130257241787266,0,-1.18312827092374,-1.94700362008824,-1.77104335725895,-1.42471627806007,-1.61255434633737,"SLC22A11_329_17",1
0,-0.862512983591246,-1.3115097787927,-0.996559421036327,-1.02523346130894,-1.63909499518071,0,-1.38895260612343,-2.04518344383306,-1.75760124173824,-2.02718411307295,-2.11586883075113,"ZFP36L2_521_71",1
0,-0.187124495485378,-0.0883692635511137,-0.624056845694094,-0.0892544667247921,-0.836161586679624,0,-1.29736657599635,-1.5979353735257,-1.36475970936765,-0.27964309508311,-0.31015586249896,"RCVRN_530_67",1
0,-0.656041903776277,-0.770129964813765,-1.25658121472133,-0.55969334711893,-0.339565637623092,0,-0.981355096007717,-1.80369831099612,-2.06764005260616,-0.929420991254435,-1.41655751272445,"LOC728588_429_80",1
0,0.434589553627415,-2.01942340492671,-1.39429091602831,-0.814728224751925,-1.77859952082882,0,-1.86798643320477,-2.32877518088994,-2.18604949604123,-1.27663828071388,-1.25189489114901,"CXCR4_37_78",1
0,1.54973713065352,1.69685359484447,1.56152528459327,1.62453277157974,1.69444153690953,0,0.242869577676696,0.598823801451657,1.04175054478284,1.03737978015513,1.71815128707823,"BARD1_53_75",1
0,-0.213981294992994,-0.0606262896084899,0.222449192726654,-0.181334997555594,0.144484094278561,0,-1.28196954080038,-1.57384188263307,-2.00196026236885,-1.3930396663879,-1.49224334969738,"BRD3_118_52",1
0,-0.522500235487279,-0.266983530263156,-0.146368789029244,-0.310569856751017,-0.455018393682192,0,-1.45717978081872,-1.78758351654583,-1.32960142709118,-1.48292190902032,-0.886537109327808,"ATXN2L_260_67",1
0,-0.853260252251106,-0.55689845894373,0.1540606023915,-0.306653369332925,-0.084034641505072,0,-1.41565938263353,-2.37328025466287,-1.32366428417297,-1.27181211866126,-1.58150053576537,"LOC729032_416_73",1
0,-0.229982310382385,-0.877839540205959,-0.308834604928305,-0.208993945686175,-0.547572581984014,0,-1.86540878125039,-1.65998908497249,-1.76017520718391,-0.840009639334052,-1.12258936257224,"MBP_339_45",1
0,-0.89758814152577,-0.870261360224465,-0.43009289679357,-0.505774225930176,-0.0712140086828871,0,-1.07603286107508,-1.98000314075972,-1.7351243629626,-1.6079054315818,-1.87321950779853,"KIRREL3_68_11",1
0,0.0342622921122127,-0.850942281367003,-0.473129699786962,-0.687949022418871,-1.61622150002334,0,-1.70488768001225,-1.93841519370378,-2.1268164160467,-1.91308564128883,-1.03604178335334,"PHACTR1_68_68",1
0,0.00377897748775791,-0.223232324398339,-0.285895075167167,-0.134666376872663,-0.555962260576955,0,-1.07579722304658,-1.31726258732936,-0.975600005946212,-0.865704886566742,0.318163214588865,"RCVRN_253_36",1
0,-1.86045061637097,-0.157509127060369,-0.135345881747293,-0.192808598762589,-0.746979076300967,0,0.00779397935107928,-0.196313205105586,0.0296415425331336,0.432943889501298,-0.685178589139492,"RANBP2_237_3",1
0,-0.820994173357232,-1.28360556907165,-0.948749826531736,-0.970025138693982,-1.71967757330116,0,-1.32289987432461,-2.0022126526681,-1.82992473360964,-1.99710676623458,-2.00634162124805,"ZFP36L2_500_63",1
0,-0.674277022840703,-0.492040850008129,-0.54703959598072,-0.0383758117814698,-0.0316475300530299,0,-1.14685697813922,-1.7030545305884,-1.66641274023294,-1.33249701048475,-1.33707293233079,"KIRREL3_344_56",1
0,0.357260732523429,-2.02658661845757,-1.38129426081448,-0.870508686100186,-1.72641791796297,0,-1.92618197991604,-2.37502982222508,-2.13613512253501,-1.24469157696813,-1.22099881577734,"CXCR4_26_72",1
0,0.364484166421101,0.568208729262682,-0.00829327589442097,0.108512770403564,-0.457742174193244,0,-1.27256396109306,-1.67934810656642,-0.798566329854159,-0.687206462084431,-0.564277267473995,"RBM47_427_57",1
0,-0.156398232668903,-0.649399448013724,-0.785280969677352,-0.656279741327911,-0.200243499304441,0,-1.65262823503419,-1.64891219816333,-1.4724166190853,-0.927935587570049,-0.981570638109418,"DYNLT1_136_15",1
0,0.419252311542999,-2.01872316983297,-1.35539266781445,-0.824128415968873,-1.73261363836318,0,-1.96744709150502,-2.29586821911526,-2.31285133286646,-1.20609429524997,-1.26126706640958,"CXCR4_110_76",1
0,0.322713578819949,-1.23610319404677,-1.05924390285582,-1.37781334468449,-0.90424689463553,0,-1.39862822521997,-1.46506979344556,-1.6788340260429,-1.70676184476294,-1.41655895730374,"RP5-1148A21.3_180_70",1
0,0.407646406975005,-1.99192508831125,-1.3803538590899,-0.833531489058486,-1.73891773075801,0,-1.95841775538197,-2.19448039257703,-2.27623244263926,-1.21159955534835,-1.142534264578,"CXCR4_129_65",1
0,0.33744695107836,-1.98196341711876,-1.47022882192004,-0.878172974123287,-1.68471573071956,0,-1.94952581054395,-2.11987526045492,-2.09452647372807,-1.16963872518907,-1.32217467091535,"CXCR4_93_37",1
0,0.179747733220068,0.746974475484,0.896850644726456,0.944285474394844,0.731079244524127,0,2.27985240315294,2.1680215486691,1.6222532329832,1.63668523823112,1.08141988443004,"CETN3_65_7",1
0,0.400599997684187,-1.9763722227742,-1.46942140419284,-0.911067509469839,-1.61732726291441,0,-1.89523377203398,-2.24822186575237,-2.00528298499856,-1.19058417095556,-1.26912761650589,"CXCR4_116_10",1
0,-0.263592896344071,0.84029695265705,1.18875782598998,0.758308709884113,1.23688389088987,0,1.51130308119105,1.54327474349499,2.02261687709588,1.95912569556156,1.37218155903458,"ZNF322P1_416_77",1
