"lassa_day_0","lassa_day_3","lassa_day_6","lassa_day_8","lassa_day_10","lassa_day_12","marburg_day_0","marburg_day_1","marburg_day_3","marburg_day_5","marburg_day_7","marburg_day_9","gene_symbol","cluster"
-1.89662626425905,-2.70868014290561,-1.1146591606166,-0.487424429727935,-1.14803457197872,-1.24367901191854,-2.23820802725568,0.609867810390448,0.880266922990163,0.930178639585115,0.439736279830091,-0.802658760236027,"THAP2_234_34",1
-3.97027356069183,-3.19796295829155,-1.50074132137993,0.54713789393831,-1.70377955637391,-0.404819610527899,-4.42676594388126,-1.94976350550574,-0.468965862446377,3.33307418907434,0.0664176340230133,-1.13844331260286,"HSPA1B_179_12",1
1.89088573078334,1.15661581813629,1.12839576944607,1.49522918152616,1.59283121253299,1.38430372083423,1.67277861466062,3.25700909810908,3.42922633726241,3.02724977534269,3.30996609157329,3.21020873999522,"BIRC3_303_23",1
-1.88997417772682,-2.19393287598577,-1.34351797589186,-0.86309006066475,-1.05943399945022,-1.16219178567711,-1.91948263035599,-0.322585977755187,-0.1088355340423,-0.943880577458735,-0.18203765116525,-1.2108295476193,"RANBP2_479_1",1
-1.31624559215406,-1.56883307546414,-0.590685715899338,-0.0748584391308265,-0.657427521388407,-0.254940578487905,-1.88475305715982,-0.324100128603613,-0.345719246910903,-0.112960934311901,-0.0226873832491828,-0.424654143997666,"ZNF322P1_416_77",1
4.63774678735549,5.15990322384283,6.24076588193645,5.87260747921527,5.74927196653717,5.49165162258482,4.1266589966734,6.05769910240081,6.39258186045729,6.99591229080415,6.94235171695713,6.09942314876511,"CXORF21_367_10",1
-1.88552627295149,-1.38370349614003,-0.934918951182765,-0.567124067809884,-0.793724792282265,-1.15300560346687,-1.94955636512369,-0.91302503491092,0.160210218780311,-0.478393916167409,-0.544311889945333,-0.668639208512177,"METTL4_188_71",1
-0.376960652448125,0.0798293220826562,1.04229821903971,0.97787522440032,0.0092684607394134,0.541622370104008,-0.685778432198725,0.6279872915782,1.35240654564917,1.40820155524519,0.388135334207036,-0.214922832618441,"LINC00324_367_22",1
-2.40230460744228,-1.76775927101963,-1.54388402733539,-0.837181560349776,-1.4903942624024,-1.16758060273012,-1.84116251770175,0.344667314916162,0.36275796438626,0.443655583170213,0.471961707576396,-0.949922023445562,"ZSWIM3_350_16",1
-1.42509261341469,-1.19013249681786,1.47522170010963,2.67188573163216,3.00032848403221,2.2506743134786,-1.02628586399864,0.511437694771978,0.751193066705537,1.89517023226414,4.12130420520046,3.73682329717965,"IL6_287_2",1
-1.7550012941076,-1.29435055785175,0.158598694982367,0.433168734815638,-0.394167239108559,0.27311317113174,-1.13650750926824,0.659716884427567,0.768296271452536,1.20019759032167,1.44844811118888,0.984148903519865,"CCDC121_337_5",1
-1.54163210106343,-1.36504339196721,-0.7547850346372,-0.166407647167011,-0.478147317430475,-0.567934929671333,-1.15259278981248,0.419599749986295,0.443912064798329,0.954939656222968,0.788666834899304,-0.429716308112767,"ZNF610_236_66",1
-2.19997023118074,-2.06988578853915,-1.43921137305081,-0.975938202875636,-1.15814417103905,-0.997172582933883,-2.52481681447584,-0.818259278127088,-0.985928809387592,-0.955806102534841,-0.664887582197701,-0.855697291756818,"CETN3_65_7",1
-1.46990526695625,-1.12906036044072,1.45545298257633,2.66872293231176,2.98661896975387,2.24170637996778,-0.884793459146718,0.484375754551391,0.860694222524142,1.8874504902469,4.05364772183866,3.68883620078815,"IL6_345_14",1
-2.39995160112229,-1.75015377130915,-0.958258187487397,-1.09409120027892,-1.88964901675323,-1.60747702636503,-1.40844078664891,-0.0950504611832199,0.602060979122051,1.35688508309053,2.12822908606538,0.826446388802943,"XAF1_124_26",1
-1.54693463211145,-1.21504045740666,1.48724844507776,2.72815589094082,2.99900410735829,2.26518295827161,-0.981229882653677,0.427923452914697,0.702506948876032,1.78015524670744,3.87469719285472,3.70883893191002,"IL6_123_68",1
-1.67088869527347,-1.23311405292595,1.43575179515472,2.75054448025306,3.07596925084734,2.2689437313891,-1.16124085781117,0.334119128588459,0.626218483079408,1.73236996499664,3.82318541425561,3.65406232623678,"IL6_66_57",1
-1.25232551025498,-0.970259234311871,0.211385471140535,0.265257366293467,-0.0897760443267967,0.016013251410912,-1.18398018252994,0.161670993593109,0.434621942569492,0.451831191691566,0.671239235407048,-0.0207923581185558,"MGAT2_239_16",1
-1.51105094849933,-1.0967702458401,1.48512807997892,2.67415119463678,2.99718880224762,2.31696364945367,-0.948131072878293,0.458334678072439,0.781039507722937,1.88963490926635,3.91700610632451,3.66687402703644,"IL6_328_66",1
-1.55160138174028,-1.20004171927952,1.51476637460939,2.70375775347073,3.0563019891153,2.25633970161027,-0.8924348734212,0.530150824125603,0.756444241477385,1.89173112455229,3.9099689667468,3.60895211911297,"IL6_406_84",1
0.678761331611152,1.08401979502539,1.76816600327391,1.87604623329877,1.13726746080496,0.836706641203662,0.820537688726925,2.31603788848249,2.51824423023903,2.33906867651098,1.82251898032614,0.349334807563458,"UVRAG_162_1",1
-1.30144443559738,-0.990458361725503,-0.590122553919395,-0.0711760696511344,-0.637351029192237,0.160558485429599,-1.61988144914272,-0.00297320353249379,-0.0559925313384772,0.173827312696339,0.500279421914679,0.32821479331912,"ZNF189_491_7",1
-1.76894171016616,-1.2254272253407,1.44945352435565,2.68174962558426,3.01720280174359,2.33118579831635,-0.941177485246905,0.466772589817752,0.79659433495276,1.90835756393745,4.00985683962634,3.69337725011371,"IL6_309_34",1
